What,Dirty File,,,,
LIN-PRS-01-3,PRD-PLT-005-3,2/3/2025,3094,2916,0
LIN-EDR-01,PRD-STA-320,12/18/2024,1195,1180,32
LIN-PRS-01-5,PRD-PLT-005-5,6/17/2026,2874,2828,40
LIN-EDR-02-4,PRD-MOT-500-4,1/25/2024,1373,1356,144
LIN-CNC-01-5,PRD-VAL-101-5,1/3/2026,376,338,78 mins
LIN-EDR-01-5,PRD-STA-320-5,7/12/2024,1259,1196,2 min
LIN-EDR-02-7,PRD-MOT-500-7,5/8/2026,985,944,19 min
LIN-PRS-01-8,PRD-PLT-005-8,1/6/2025,2811,2771,33
LIN-WLD-02,PRD-PLT-005,10/4/2025,387,364,143 mins
LIN-PNT-01-2,PRD-HSG-450-2,5/7/2025,2433,2354,1.1 hrs
LIN-WLD-02-8,PRD-PLT-005-8,2/2/2024,905,894,116 mins
LIN-CNC-02,PRD-BRK-220,1/6/2026,2153,2085,22 min
LIN-CNC-01-4,PRD-VAL-101-4,2/21/2025,1947,1863,31
LIN-PRS-01-10,PRD-PLT-005-10,5/29/2025,2739,2577,1.1 hrs
LIN-WLD-01,PRD-CHS-010,1/14/2026,893,878,1
LIN-WLD-02-10,PRD-CHS-010-10,3/19/2026,1373,1336,85
LIN-EDR-02-4,PRD-MOT-500-4,8/26/2024,1093,1063,74
LIN-EDR-02-6,PRD-MOT-500-6,3/12/2025,1038,982,4
LIN-CNC-01,PRD-FLG-880,4/20/2025,648,645,2
LIN-WLD-02-4,PRD-PLT-005-4,12/30/2025,987,979,45 min
LIN-CNC-01-10,PRD-VAL-101-10,3/29/2024,2279,2210,5
LIN-PNT-01,PRD-HSG-450,1/8/2026,3197,3027,58
LIN-PNT-01-3,PRD-HSG-450-3,4/29/2024,3485,3401,19
LIN-CNC-01-2,PRD-VAL-101-2,1/14/2026,1855,1720,31 min
LIN-PNT-01-7,PRD-FLG-880-7,6/11/2026,2285,2218,13
LIN-CNC-02-3,PRD-FLG-880-3,12/19/2025,2466,2423,52
LIN-EDR-02-8,PRD-MOT-500-8,5/6/2026,1183,1161,23 min
LIN-CNC-02-10,,7/9/2025,,,Line Maintenance
LIN-PNT-01-5,PRD-FLG-880-5,7/21/2025,2739,2640,33 min
LIN-WLD-02-5,PRD-PLT-005-5,3/21/2026,275,263,42
LIN-CNC-02-6,PRD-BRK-220-6,11/1/2024,1695,1661,8 min
LIN-PNT-01-8,PRD-HSG-450-8,9/17/2024,2384,2380,77
LIN-PNT-01-3,PRD-FLG-880-3,1/26/2026,3245,3148,43
LIN-EDR-01-6,PRD-STA-320-6,4/18/2025,1207,1200,6
LIN-CNC-02-7,PRD-FLG-880-7,4/3/2024,2784,2582,2
LIN-WLD-01,PRD-CHS-010,7/28/2024,339,334,43
LIN-CNC-01,PRD-VAL-101,10/8/2025,1855,1595,12
LIN-CNC-02-2,PRD-FLG-880-2,1/19/2026,1861,1698,15
LIN-EDR-01-3,PRD-STA-320-3,1/16/2024,1111,1100,14 min
LIN-WLD-01-2,PRD-CHS-010-2,6/1/2026,1070,1029,159 mins
LIN-PNT-01-5,PRD-HSG-450-5,11/12/2025,1967,1924,37
LIN-PRS-01-7,PRD-PLT-005-7,11/13/2025,3552,3482,56 min
LIN-CNC-02-6,PRD-FLG-880-6,3/13/2025,2068,2015,1.1 hrs
LIN-PRS-01-9,PRD-BRK-220-9,12/15/2025,3712,3541,50
LIN-PRS-01-3,PRD-BRK-220-3,7/24/2025,2157,2128,189 mins
LIN-EDR-02-3,PRD-MOT-500-3,9/26/2025,1366,1303,61
LIN-PNT-01-6,PRD-HSG-450-6,9/8/2025,3603,3497,27 min
LIN-WLD-02-6,PRD-PLT-005-6,2/22/2024,839,811,184 mins
LIN-WLD-02-8,PRD-CHS-010-8,5/21/2026,1495,1436,15
LIN-CNC-01-3,PRD-VAL-101-3,4/29/2024,2017,1921,177 mins
LIN-PNT-01-9,PRD-HSG-450-9,11/4/2024,2162,1989,4 min
LIN-CNC-01-5,PRD-VAL-101-5,1/23/2024,1758,1734,19
LIN-CNC-01-7,PRD-VAL-101-7,3/31/2025,2072,2027,4.5 hrs
LIN-PRS-01-4,PRD-BRK-220-4,12/23/2024,3383,3312,14 min
LIN-EDR-01-5,PRD-STA-320-5,3/4/2024,1546,1488,40
LIN-PNT-01-4,PRD-HSG-450-4,12/9/2025,2950,2857,33
LIN-WLD-01-2,PRD-CHS-010-2,11/11/2024,836,803,26
LIN-EDR-01-5,PRD-STA-320-5,7/18/2024,1542,1435,46
LIN-WLD-02-3,PRD-PLT-005-3,3/4/2024,1250,1155,49 min
LIN-PRS-01-8,PRD-PLT-005-8,8/29/2025,4094,4058,29
LIN-PNT-01-7,PRD-HSG-450-7,8/23/2024,2416,2268,12
LIN-PNT-01-5,PRD-HSG-450-5,6/24/2025,2088,2038,8
LIN-WLD-02-5,PRD-PLT-005-5,8/11/2025,1088,1025,97
LIN-CNC-01-2,PRD-FLG-880-2,11/12/2024,1731,1645,149 mins
LIN-EDR-01-8,PRD-STA-320-8,4/3/2024,1462,1385,88 mins
LIN-WLD-02-2,PRD-CHS-010-2,12/10/2025,1056,1045,144
LIN-WLD-02-7,PRD-CHS-010-7,5/28/2024,1070,1049,15 min
LIN-CNC-02-7,PRD-FLG-880-7,3/10/2025,2313,1996,44 min
LIN-PNT-01-9,PRD-HSG-450-9,6/23/2026,3011,2977,3 min
LIN-CNC-02-10,PRD-BRK-220-10,2/13/2026,2365,2330,21 min
LIN-WLD-02-8,PRD-CHS-010-8,12/31/2025,1222,1203,1.8 hrs
LIN-PNT-01-9,PRD-FLG-880-9,5/23/2025,2887,2816,0
LIN-CNC-02-7,PRD-BRK-220-7,1/7/2025,2239,2133,30
LIN-PRS-01-5,PRD-PLT-005-5,2/24/2025,3840,3684,22
LIN-WLD-02-9,PRD-CHS-010-9,8/12/2025,1148,1104,14
LIN-CNC-01-10,PRD-FLG-880-10,1/21/2026,1719,1678,23
LIN-CNC-02-2,PRD-BRK-220-2,4/7/2026,2398,2339,26 min
LIN-CNC-02-6,PRD-BRK-220-6,6/30/2026,2036,1982,3
LIN-EDR-01-3,PRD-STA-320-3,1/16/2025,1204,1150,46 min
LIN-WLD-02-5,PRD-PLT-005-5,5/27/2026,1397,1366,52
LIN-CNC-01-9,PRD-VAL-101-9,1/26/2024,1310,1290,28
LIN-WLD-01-10,PRD-CHS-010-10,5/27/2024,768,744,33 min
LIN-EDR-01-9,PRD-STA-320-9,6/5/2024,1661,1633,None
LIN-PRS-01-8,PRD-PLT-005-8,3/13/2025,3471,3340,1.7 hrs
LIN-CNC-01-9,PRD-VAL-101-9,4/15/2026,1647,1617,111
LIN-CNC-02-10,PRD-FLG-880-10,9/29/2024,615,598,7 min
LIN-EDR-02-7,PRD-MOT-500-7,3/22/2024,1615,1575,12 min
LIN-CNC-01,PRD-VAL-101,11/18/2024,1703,1661,18
LIN-EDR-01,PRD-STA-320,12/22/2025,1551,1417,21
LIN-CNC-01-4,PRD-VAL-101-4,10/29/2025,1772,1728,27
LIN-PNT-01-8,PRD-FLG-880-8,5/1/2024,2397,2236,40 min
LIN-CNC-01-4,,6/2/2026,,,Line Maintenance
LIN-WLD-01-5,PRD-CHS-010-5,5/5/2024,282,273,47 min
LIN-CNC-02-8,PRD-BRK-220-8,10/20/2025,2986,2913,1.6 hrs
LIN-WLD-02-2,PRD-PLT-005-2,4/1/2026,1169,1105,12 min
LIN-PNT-01-9,PRD-HSG-450-9,10/16/2024,3118,2961,43
LIN-PNT-01-8,PRD-HSG-450-8,6/4/2025,3375,3300,24 min
LIN-EDR-01-7,PRD-STA-320-7,3/3/2025,1406,1402,12 min
LIN-PNT-01-5,PRD-HSG-450-5,2/8/2024,2305,2184,65 mins
LIN-PRS-01-4,PRD-PLT-005-4,5/29/2026,3760,3701,1 min
LIN-WLD-02-4,PRD-CHS-010-4,10/3/2024,1070,1045,83
LIN-CNC-01-9,PRD-VAL-101-9,2/12/2025,2160,2107,1.2 hrs
LIN-WLD-02-5,PRD-CHS-010-5,4/15/2026,1222,1208,28
LIN-PNT-01-3,PRD-FLG-880-3,9/5/2024,2114,2002,14 min
LIN-WLD-02,PRD-PLT-005,12/26/2025,1144,1081,30 min
LIN-WLD-01-6,PRD-CHS-010-6,5/8/2025,897,859,23
LIN-CNC-01-5,PRD-FLG-880-5,10/1/2024,2035,1938,201 mins
LIN-EDR-02-8,PRD-MOT-500-8,5/29/2024,1703,1695,42
LIN-PNT-01-4,PRD-HSG-450-4,8/7/2024,2711,2695,31
LIN-PNT-01-4,PRD-FLG-880-4,6/12/2025,3237,3222,34
LIN-CNC-01-2,PRD-VAL-101-2,2/10/2026,1766,1670,33
LIN-CNC-02-2,PRD-FLG-880-2,11/13/2024,1784,1716,50
LIN-CNC-02,PRD-BRK-220,3/18/2025,2423,2410,0
LIN-WLD-02-4,PRD-CHS-010-4,9/5/2024,1035,1029,90 mins
LIN-CNC-02-9,PRD-BRK-220-9,5/10/2026,583,564,3.3 hrs
LIN-PNT-01-8,PRD-HSG-450-8,1/22/2024,2542,2461,6 min
LIN-WLD-02-2,PRD-PLT-005-2,6/4/2026,1106,1056,23 min
LIN-CNC-01,PRD-FLG-880,8/6/2025,1978,1827,21
LIN-CNC-01-10,PRD-VAL-101-10,3/6/2025,1992,1934,23
LIN-CNC-01-7,PRD-VAL-101-7,8/8/2024,1483,1444,3
LIN-WLD-01-8,PRD-CHS-010-8,5/13/2025,1123,1108,251 mins
LIN-PRS-01-4,PRD-PLT-005-4,4/1/2025,2418,2376,14 min
LIN-PRS-01-3,PRD-BRK-220-3,4/4/2025,2705,2611,33
LIN-PRS-01-7,PRD-BRK-220-7,1/10/2024,2371,2275,131
LIN-PRS-01,PRD-BRK-220,5/30/2026,903,847,94
LIN-WLD-01-4,PRD-CHS-010-4,2/22/2024,1071,988,18 min
LIN-CNC-01-2,PRD-FLG-880-2,11/20/2025,1732,1645,50 min
LIN-PNT-01-8,PRD-HSG-450-8,5/18/2026,2808,2710,2 min
LIN-CNC-01-4,PRD-VAL-101-4,12/16/2025,2527,2481,20 min
LIN-CNC-02-3,PRD-FLG-880-3,8/21/2024,2136,2043,109 mins
LIN-CNC-01-9,,3/25/2024,,,Line Maintenance
LIN-WLD-01-2,PRD-CHS-010-2,12/12/2025,874,817,44 min
LIN-EDR-02-9,PRD-MOT-500-9,6/21/2026,620,607,5 min
LIN-PNT-01-5,PRD-FLG-880-5,8/1/2025,2764,2585,1.9 hrs
LIN-CNC-02-9,PRD-BRK-220-9,10/1/2025,2132,1999,53
LIN-PNT-01-6,PRD-FLG-880-6,10/3/2025,2108,2010,4 min
LIN-PNT-01-4,PRD-FLG-880-4,11/1/2024,2981,2945,3.2 hrs
LIN-PRS-01-5,PRD-PLT-005-5,5/15/2025,4060,3851,39
LIN-CNC-02-7,PRD-BRK-220-7,4/1/2024,2181,2068,0
LIN-PNT-01,PRD-HSG-450,10/14/2025,2545,2481,3.2 hrs
LIN-CNC-02-4,PRD-FLG-880-4,7/30/2025,2459,2379,160
LIN-PRS-01-3,PRD-PLT-005-3,3/20/2026,2945,2851,38
LIN-PNT-01-7,PRD-HSG-450-7,3/28/2024,2417,2391,137 mins
LIN-CNC-02-7,PRD-BRK-220-7,5/7/2026,2313,2253,38
LIN-WLD-02-3,PRD-CHS-010-3,5/22/2025,848,796,175
LIN-PRS-01-9,PRD-BRK-220-9,6/7/2024,2455,2383,35
LIN-WLD-01,PRD-CHS-010,6/26/2025,935,901,125 mins
LIN-CNC-01-10,PRD-VAL-101-10,1/17/2024,2133,2127,6
LIN-PRS-01,PRD-PLT-005,10/1/2024,2671,2670,16 min
LIN-PRS-01,PRD-PLT-005,1/26/2024,2229,2179,14 min
LIN-WLD-02-2,PRD-PLT-005-2,1/1/2025,935,923,39 min
LIN-CNC-01-2,PRD-VAL-101-2,3/14/2026,906,869,12
LIN-CNC-02-2,PRD-FLG-880-2,5/13/2026,2456,2258,2
LIN-WLD-01-7,PRD-CHS-010-7,9/20/2024,695,685,1
LIN-PNT-01-7,PRD-HSG-450-7,5/10/2024,3564,3467,22 min
LIN-PNT-01,PRD-FLG-880,8/5/2025,3158,3067,None
LIN-WLD-02-8,PRD-CHS-010-8,7/14/2025,1068,1033,6 min
LIN-CNC-01-8,PRD-VAL-101-8,3/24/2025,2579,2443,76
LIN-CNC-01-8,PRD-FLG-880-8,6/30/2026,2151,2026,80 mins
LIN-WLD-02-6,PRD-PLT-005-6,2/28/2025,908,844,141
LIN-WLD-02-7,PRD-CHS-010-7,6/30/2026,1084,1068,48 min
LIN-EDR-01-8,PRD-STA-320-8,7/1/2025,1245,1163,4
LIN-PRS-01-7,PRD-BRK-220-7,11/21/2025,3156,3006,2 min
LIN-EDR-01-5,PRD-STA-320-5,5/27/2024,1073,1036,23 min
LIN-CNC-01-8,PRD-FLG-880-8,7/17/2024,2072,2030,48
LIN-WLD-02-10,PRD-CHS-010-10,10/13/2025,1265,1218,19 min
LIN-CNC-01,PRD-FLG-880,5/9/2024,1985,1890,96 mins
LIN-CNC-02-6,PRD-FLG-880-6,5/13/2026,2652,2578,3.3 hrs
LIN-WLD-01-9,PRD-CHS-010-9,9/14/2024,228,225,26
LIN-PRS-01-5,PRD-BRK-220-5,10/4/2024,2906,2859,10 min
LIN-PRS-01-10,PRD-BRK-220-10,6/17/2025,3548,3389,3.0 hrs
LIN-CNC-01-3,PRD-FLG-880-3,1/15/2024,1563,1487,3.4 hrs
LIN-PNT-01-3,PRD-FLG-880-3,2/16/2024,3286,3127,21
LIN-CNC-01-4,PRD-VAL-101-4,1/19/2024,1868,1713,28 min
LIN-CNC-01-7,PRD-FLG-880-7,12/30/2025,1868,1843,1.2 hrs
LIN-PRS-01-10,PRD-PLT-005-10,5/1/2026,3061,2921,72
LIN-EDR-01-7,,4/1/2024,,,Line Maintenance
LIN-WLD-01-8,PRD-CHS-010-8,12/17/2024,854,850,18
LIN-PNT-01-6,PRD-HSG-450-6,10/1/2025,2312,2187,147 mins
LIN-CNC-01,PRD-VAL-101,3/18/2024,1778,1707,6
LIN-WLD-01-7,PRD-CHS-010-7,1/16/2025,1241,1184,161 mins
LIN-PRS-01-4,PRD-BRK-220-4,7/3/2024,3273,3177,7
LIN-PNT-01,PRD-FLG-880,7/5/2024,2440,2385,11
LIN-WLD-02-10,PRD-PLT-005-10,3/5/2026,1264,1200,45
LIN-CNC-02-7,PRD-FLG-880-7,5/21/2024,1898,1823,27 min
LIN-WLD-01-6,PRD-CHS-010-6,5/2/2025,996,979,2 min
LIN-PNT-01-3,PRD-FLG-880-3,1/15/2024,2464,2338,93 mins
LIN-PNT-01-9,PRD-HSG-450-9,11/7/2024,2331,2257,19
LIN-PRS-01-9,PRD-BRK-220-9,7/4/2025,3550,3318,4 min
LIN-WLD-02,PRD-PLT-005,4/2/2025,998,970,32
LIN-PRS-01-7,PRD-PLT-005-7,11/7/2025,2397,2363,11 min
LIN-CNC-01-8,PRD-VAL-101-8,4/18/2026,540,509,31
LIN-WLD-02-7,PRD-PLT-005-7,5/3/2024,810,789,136 mins
LIN-PRS-01-4,PRD-PLT-005-4,11/14/2024,2271,2244,35 min
LIN-CNC-01-6,PRD-VAL-101-6,4/30/2025,2116,2036,152 mins
LIN-PRS-01-2,PRD-BRK-220-2,2/26/2025,3173,3128,27 min
LIN-WLD-01-6,PRD-CHS-010-6,2/11/2024,328,311,None
LIN-PRS-01,PRD-BRK-220,3/8/2026,935,921,4.4 hrs
LIN-WLD-02-10,PRD-CHS-010-10,5/5/2026,1198,1136,2.4 hrs
LIN-PRS-01-4,PRD-PLT-005-4,8/27/2025,3336,3273,1 min
LIN-PNT-01-4,PRD-FLG-880-4,5/1/2025,2339,2258,25
LIN-WLD-01-10,PRD-CHS-010-10,4/26/2024,975,939,26
LIN-CNC-02-5,PRD-FLG-880-5,12/29/2024,672,665,16 min
LIN-PRS-01-4,PRD-PLT-005-4,9/10/2024,2834,2766,42 min
LIN-PRS-01-6,PRD-BRK-220-6,5/2/2024,3886,3779,2.3 hrs
LIN-PNT-01-3,PRD-HSG-450-3,6/1/2026,2222,2154,69 mins
LIN-EDR-01-6,PRD-STA-320-6,9/17/2024,1339,1310,3.4 hrs
LIN-CNC-02-7,PRD-FLG-880-7,4/25/2025,2690,2645,3.0 hrs
LIN-CNC-01-5,PRD-FLG-880-5,4/25/2025,2014,1969,176 mins
LIN-EDR-01-10,PRD-STA-320-10,3/19/2025,1222,1167,33 min
LIN-EDR-01,PRD-STA-320,10/14/2025,1700,1697,202
LIN-CNC-02-5,PRD-BRK-220-5,9/3/2024,2474,2358,51
LIN-PRS-01-2,PRD-PLT-005-2,4/28/2026,4049,3891,6 min
LIN-PNT-01-5,PRD-FLG-880-5,2/16/2024,3762,3654,70 mins
LIN-EDR-01-3,PRD-STA-320-3,12/12/2024,1203,1128,8
LIN-WLD-02-2,PRD-PLT-005-2,3/31/2025,851,826,32 min
LIN-PRS-01-6,PRD-PLT-005-6,3/1/2025,846,804,1.9 hrs
LIN-CNC-02-2,PRD-BRK-220-2,6/19/2024,2447,2428,9 min
LIN-WLD-02-5,PRD-CHS-010-5,9/11/2024,916,864,37 min
LIN-PRS-01-7,PRD-PLT-005-7,6/28/2024,3287,3001,1.9 hrs
LIN-PRS-01-3,PRD-BRK-220-3,2/6/2026,3515,3396,93
LIN-CNC-02-9,PRD-FLG-880-9,6/17/2024,2184,2162,152 mins
LIN-EDR-02-2,PRD-MOT-500-2,12/19/2024,1504,1449,11
LIN-EDR-01-7,PRD-STA-320-7,10/22/2024,1487,1433,35 min
LIN-CNC-02-3,PRD-FLG-880-3,4/22/2026,2833,2762,14
LIN-WLD-02-2,PRD-CHS-010-2,6/10/2024,977,843,0
LIN-PNT-01-3,PRD-FLG-880-3,7/3/2024,2036,2011,95 mins
LIN-CNC-02-5,PRD-FLG-880-5,5/30/2025,1996,1888,12 min
LIN-EDR-02,,12/11/2025,,,Line Maintenance
LIN-PNT-01-9,PRD-FLG-880-9,5/13/2024,2732,2669,2.5 hrs
LIN-PNT-01-10,PRD-FLG-880-10,9/23/2025,3206,3050,49 min
LIN-CNC-01-5,PRD-FLG-880-5,1/10/2026,675,643,88
LIN-CNC-02-10,PRD-FLG-880-10,10/23/2024,2794,2701,84 mins
LIN-EDR-01-3,PRD-STA-320-3,6/17/2025,1248,1175,128 mins
LIN-CNC-02-8,PRD-BRK-220-8,3/9/2026,1615,1556,13
LIN-CNC-02-10,PRD-FLG-880-10,4/27/2026,2492,2444,46
LIN-EDR-02-2,PRD-MOT-500-2,12/11/2024,1158,1119,34
LIN-CNC-02-5,PRD-BRK-220-5,9/1/2025,2601,2426,2.6 hrs
LIN-PNT-01-6,PRD-HSG-450-6,2/3/2026,3002,2700,35 min
LIN-EDR-01,PRD-STA-320,11/6/2025,1500,1430,2.0 hrs
LIN-WLD-01-5,PRD-CHS-010-5,6/18/2026,858,853,6
LIN-EDR-01-7,PRD-STA-320-7,10/30/2024,1185,1090,1.2 hrs
LIN-PNT-01-3,PRD-FLG-880-3,6/25/2024,3471,3357,20
LIN-WLD-02-10,PRD-CHS-010-10,1/1/2026,1027,1019,3
LIN-CNC-02-3,PRD-BRK-220-3,5/27/2025,2237,2095,36
LIN-PNT-01-6,PRD-HSG-450-6,6/3/2026,2934,2831,6
LIN-CNC-01-7,PRD-FLG-880-7,4/25/2025,1553,1504,7
LIN-EDR-02-6,PRD-MOT-500-6,3/20/2025,1484,1447,82
LIN-PRS-01-4,PRD-PLT-005-4,4/9/2024,3482,3244,16 min
LIN-CNC-02-10,PRD-BRK-220-10,7/24/2025,2518,2441,38
LIN-WLD-02-4,PRD-PLT-005-4,2/6/2026,802,728,1.8 hrs
LIN-WLD-02-9,PRD-CHS-010-9,9/7/2025,497,452,15 min
LIN-CNC-01-3,PRD-FLG-880-3,2/24/2025,1691,1648,30
LIN-PNT-01-2,PRD-HSG-450-2,3/16/2024,1134,1089,40 min
LIN-WLD-01-2,PRD-CHS-010-2,8/6/2024,856,776,1.9 hrs
LIN-CNC-01,PRD-VAL-101,2/16/2024,1541,1431,36 min
LIN-PRS-01-5,PRD-PLT-005-5,9/1/2024,1214,1181,38 min
LIN-CNC-01-7,PRD-FLG-880-7,10/1/2025,1847,1832,34 min
LIN-PRS-01-9,PRD-PLT-005-9,12/24/2025,2864,2830,8 min
LIN-WLD-02-4,PRD-PLT-005-4,1/29/2025,1276,1213,59 min
LIN-PNT-01-2,PRD-FLG-880-2,7/3/2025,3272,3253,-
LIN-EDR-02-6,PRD-MOT-500-6,7/24/2025,963,946,17 min
LIN-PRS-01-2,PRD-PLT-005-2,9/3/2025,3285,2885,8
LIN-CNC-02-3,PRD-BRK-220-3,10/11/2024,2476,2456,1.8 hrs
LIN-WLD-01-2,PRD-CHS-010-2,12/30/2024,1069,1047,10
LIN-WLD-02-3,PRD-CHS-010-3,4/27/2026,1111,1094,20
LIN-EDR-01-3,,3/11/2024,,,Line Maintenance
LIN-PNT-01-7,PRD-HSG-450-7,2/26/2025,3089,3048,None
LIN-PNT-01-7,PRD-HSG-450-7,5/28/2025,3240,3210,261
LIN-PNT-01-5,PRD-FLG-880-5,6/4/2025,3417,3404,111 mins
LIN-PNT-01-6,PRD-HSG-450-6,2/20/2026,2720,2566,47 min
LIN-PRS-01-2,PRD-PLT-005-2,5/26/2026,2923,2766,28
LIN-EDR-02-10,PRD-MOT-500-10,2/25/2026,1413,1390,1.8 hrs
LIN-PRS-01-5,PRD-PLT-005-5,6/26/2025,2275,2201,11 min
LIN-WLD-01-8,PRD-CHS-010-8,1/10/2024,1012,998,None
LIN-PRS-01-8,PRD-PLT-005-8,10/8/2025,2858,2725,3.4 hrs
LIN-CNC-01-10,PRD-FLG-880-10,1/27/2025,1610,1515,24 min
LIN-EDR-01-4,PRD-STA-320-4,5/10/2024,1383,1316,182
LIN-WLD-01-8,PRD-CHS-010-8,6/7/2024,679,673,72
LIN-PNT-01-7,PRD-FLG-880-7,4/22/2026,3217,3142,4 min
LIN-WLD-02-3,PRD-CHS-010-3,9/4/2024,967,905,78 mins
LIN-PRS-01-8,PRD-BRK-220-8,9/13/2024,3699,3471,3.3 hrs
LIN-EDR-01,PRD-STA-320,7/15/2025,1265,1198,5 min
LIN-CNC-02,PRD-BRK-220,4/19/2024,1712,1578,2 min
LIN-EDR-01-5,PRD-STA-320-5,5/8/2025,1550,1419,4
LIN-CNC-02,PRD-BRK-220,8/30/2024,2702,2633,12 min
LIN-PNT-01-7,PRD-FLG-880-7,2/20/2026,3366,3216,1.6 hrs
LIN-EDR-02-5,PRD-MOT-500-5,6/16/2026,1440,1385,29
LIN-CNC-02-8,PRD-FLG-880-8,7/10/2025,2497,2258,17 min
LIN-CNC-02-9,PRD-FLG-880-9,1/16/2026,2139,1978,2 min
LIN-PNT-01-9,PRD-FLG-880-9,10/13/2024,552,480,5 min
LIN-CNC-02-7,PRD-FLG-880-7,12/19/2024,1917,1813,1.4 hrs
LIN-PNT-01-10,PRD-HSG-450-10,2/9/2024,3460,3418,8 min
LIN-WLD-01-10,PRD-CHS-010-10,1/2/2025,1110,1092,75
LIN-WLD-02-9,PRD-PLT-005-9,2/6/2025,1346,1261,15
LIN-EDR-02-8,PRD-MOT-500-8,4/8/2026,1517,1417,36 min
LIN-PRS-01-7,PRD-BRK-220-7,7/24/2024,3980,3857,42
LIN-WLD-01-2,PRD-CHS-010-2,9/26/2025,1146,1090,16 min
LIN-PRS-01-8,PRD-BRK-220-8,11/14/2025,2762,2714,21
LIN-WLD-02-10,PRD-PLT-005-10,5/18/2026,961,901,16 min
LIN-EDR-02,PRD-MOT-500,9/16/2025,1124,1085,92 mins
LIN-PNT-01-10,PRD-FLG-880-10,11/16/2025,789,762,26 min
LIN-EDR-01-9,PRD-STA-320-9,4/2/2024,1218,1195,7 min
LIN-PRS-01-5,PRD-BRK-220-5,10/10/2024,3083,2975,179
LIN-PRS-01,PRD-BRK-220,10/9/2025,3243,3168,50 min
LIN-WLD-02-9,PRD-PLT-005-9,1/21/2025,788,768,122 mins
LIN-CNC-02-2,PRD-FLG-880-2,6/12/2024,2312,2222,21 min
LIN-CNC-01-10,PRD-FLG-880-10,10/9/2024,2314,2286,10 min
LIN-WLD-02-10,PRD-CHS-010-10,12/31/2024,920,889,13
LIN-CNC-02-2,PRD-FLG-880-2,6/10/2024,2732,2634,30 min
LIN-WLD-02-8,PRD-PLT-005-8,1/6/2025,1307,1285,35 min
LIN-WLD-01-4,PRD-CHS-010-4,8/6/2025,783,752,155 mins
LIN-WLD-02-6,PRD-PLT-005-6,4/24/2024,1133,1118,9 min
LIN-PRS-01-9,PRD-BRK-220-9,9/12/2024,2127,2053,18 min
LIN-WLD-02-6,PRD-PLT-005-6,2/17/2026,1429,1414,10 min
LIN-PRS-01-2,PRD-PLT-005-2,11/14/2025,3213,3097,3.0 hrs
LIN-PNT-01-5,PRD-HSG-450-5,3/24/2025,3037,2880,13 min
LIN-EDR-02-8,PRD-MOT-500-8,10/25/2024,1383,1367,32 min
LIN-WLD-01-5,PRD-CHS-010-5,5/18/2026,1061,986,53 min
LIN-CNC-02-8,PRD-FLG-880-8,12/30/2025,2461,2393,29 min
LIN-WLD-01-6,PRD-CHS-010-6,7/16/2025,1122,1090,41 min
LIN-EDR-02-3,PRD-MOT-500-3,8/6/2024,1359,1279,89
LIN-WLD-01-8,PRD-CHS-010-8,6/2/2024,264,255,53
LIN-PRS-01-5,PRD-BRK-220-5,7/17/2024,3666,3601,3.0 hrs
LIN-WLD-02-8,PRD-CHS-010-8,2/19/2026,1038,947,6 min
LIN-PNT-01-6,PRD-HSG-450-6,12/2/2024,3018,2976,18 min
LIN-CNC-02-7,PRD-FLG-880-7,12/22/2025,1966,1849,3.1 hrs
LIN-PNT-01-8,PRD-HSG-450-8,12/3/2024,3582,3454,35 min
LIN-EDR-01-8,PRD-STA-320-8,6/5/2025,1360,1356,23
LIN-CNC-01-6,PRD-FLG-880-6,6/4/2026,1899,1841,7 min
LIN-CNC-01-6,PRD-VAL-101-6,10/14/2024,1999,1893,24 min
LIN-PNT-01-3,PRD-HSG-450-3,3/14/2025,3349,3130,16 min
LIN-PRS-01,PRD-BRK-220,5/6/2024,2509,2494,97
LIN-PNT-01-3,PRD-HSG-450-3,3/15/2024,3139,3034,37 min
LIN-WLD-02-8,PRD-PLT-005-8,3/9/2024,369,344,-
LIN-PNT-01-6,PRD-FLG-880-6,7/31/2024,3008,2996,186
LIN-CNC-02-4,PRD-FLG-880-4,12/10/2025,1666,1583,33 min
LIN-WLD-02-2,PRD-PLT-005-2,9/26/2024,1177,1129,171 mins
LIN-WLD-02-7,PRD-PLT-005-7,7/7/2025,1252,1216,1
LIN-PRS-01-5,PRD-PLT-005-5,4/24/2026,4293,4199,None
LIN-EDR-02-2,PRD-MOT-500-2,4/13/2026,1089,1051,36 min
LIN-EDR-02-2,PRD-MOT-500-2,2/2/2024,1268,1249,4.5 hrs
LIN-CNC-02-4,PRD-FLG-880-4,3/13/2024,1963,1897,97 mins
LIN-CNC-01-7,PRD-VAL-101-7,3/12/2026,1581,1540,4
LIN-PRS-01-7,PRD-BRK-220-7,11/30/2024,704,662,6 min
LIN-CNC-01-10,PRD-VAL-101-10,2/24/2025,1793,1756,71
LIN-EDR-02-5,PRD-MOT-500-5,8/13/2025,1395,1282,33
LIN-WLD-02-4,PRD-PLT-005-4,1/1/2026,1278,1242,2 min
LIN-CNC-02-6,PRD-FLG-880-6,1/22/2024,1960,1908,40 min
LIN-PRS-01-10,PRD-BRK-220-10,6/19/2026,2988,2774,22 min
LIN-PNT-01-2,PRD-FLG-880-2,4/14/2025,2579,2449,1 min
LIN-EDR-02-6,,6/5/2025,,,Line Maintenance
